amount,user_avg_amount,amount_ratio,tx_count_last_1h,tx_count_last_24h,is_new_device,is_trusted_device,is_new_ip,is_new_country,failed_logins_last_30m,hour_of_day,label
94.68,72.34,1.308819463643904,2,4,0,1,0,0,0,11,0
58.25,73.75,0.7898305084745763,0,3,0,1,1,0,0,11,0
413.06,143.97,2.8690699451274573,2,6,0,1,0,1,0,4,1
99.6,79.34,1.2553566927148978,0,4,0,1,0,0,0,9,0
97.05,94.32,1.0289440203562341,0,6,0,0,0,0,0,17,0
142.49,107.37,1.327093229021142,1,2,0,1,0,0,0,6,0
44.23,79.52,0.5562122736418511,0,2,0,1,0,0,0,10,0
338.2,160.77,2.1036262984387633,2,10,1,0,0,0,0,1,0
170.15,119.96,1.418389463154385,3,16,0,0,0,0,2,22,0
115.66,102.16,1.1321456538762724,2,4,0,1,0,0,0,12,0
78.42,51.76,1.5150695517774344,1,3,0,1,0,0,0,13,0
86.72,71.2,1.2179775280898877,1,2,0,0,1,0,0,17,0
122.12,99.28,1.2300564061240935,1,4,1,0,0,0,0,17,0
95.82,66.24,1.4465579710144927,1,3,0,1,0,0,0,15,0
188.33,187.47,1.004587400650771,0,1,0,1,0,0,0,10,0
54.85,58.25,0.9416309012875537,0,0,0,1,0,0,0,16,0
45.79,41.01,1.116556937332358,1,5,0,1,0,0,1,10,0
59.47,54.23,1.0966254840494192,2,4,1,0,0,0,0,10,0
152.42,97.07,1.5702070670650046,2,8,1,0,0,0,0,5,1
61.24,100.92,0.6068172810146651,2,6,0,1,0,0,0,17,0
34.42,32.76,1.0506715506715507,0,1,0,0,0,0,0,11,0
182.52,265.96,0.6862686118213266,1,2,0,1,0,0,0,15,0
517.69,77.34,6.693690199120766,11,28,1,0,1,1,1,4,1
422.35,287.09,1.4711414538994743,6,11,0,0,1,0,3,20,1
111.27,133.34,0.8344832758362082,1,1,1,0,0,0,0,23,0
138.96,103.03,1.3487333786275844,5,10,1,0,1,0,1,16,1
125.81,18.46,6.815276273022752,12,31,1,0,1,1,10,23,1
69.54,53.27,1.305425192415994,0,3,0,1,0,0,0,12,0
262.33,96.53,2.717600745882109,3,9,0,1,1,0,1,19,1
79.33,76.96,1.0307952182952183,3,4,0,1,0,0,1,14,0
78.59,130.77,0.6009788177716602,1,5,1,0,0,0,0,16,0
129.3,66.32,1.9496381182147169,2,9,0,0,0,0,0,22,1
112.97,80.9,1.3964153275648947,0,3,0,1,0,0,0,16,0
84.71,61.17,1.3848291646231812,4,11,0,0,1,0,0,6,0
59.49,64.11,0.9279363593823117,0,5,0,1,0,0,0,14,0
127.19,133.87,0.9501008441024874,0,0,0,1,0,0,0,13,0
671.06,66.83,10.041298817896154,16,29,1,0,1,1,3,5,1
153.34,73.2,2.094808743169399,4,7,0,1,0,0,1,4,0
89.14,70.79,1.2592174035880772,2,8,0,0,1,0,0,17,0
41.74,73.23,0.5699849788338113,1,4,0,1,0,0,1,13,0
159.11,144.51,1.1010310705141515,1,12,0,1,0,0,0,13,0
34.76,54.59,0.6367466568968675,1,3,0,1,0,0,1,13,0
98.88,75.5,1.3096688741721854,0,0,0,1,0,0,0,10,0
979.69,98.07,9.989701233812584,7,24,1,0,1,1,3,23,1
115.28,55.1,2.092196007259528,2,10,0,0,0,1,0,9,1
145.48,108.43,1.3416951028313195,0,3,0,1,0,0,0,15,0
65.49,53.19,1.2312464749012972,0,0,0,1,0,0,0,12,0
76.33,79.35,0.9619407687460618,1,4,0,1,0,0,1,9,0
73.51,59.29,1.2398380839939283,0,4,0,1,0,0,0,9,0
561.1,59.61,9.41285019292065,13,39,1,0,1,0,5,16,1
1612.45,203.05,7.941147500615612,18,37,1,0,1,1,2,18,1
434.79,159.82,2.720498060317858,3,6,1,0,1,1,0,10,1
35.95,19.98,1.7992992992992993,5,10,1,0,1,0,3,4,1
83.77,96.43,0.8687130561028724,3,7,0,1,0,0,0,11,0
101.51,101.66,0.998524493409404,1,4,0,1,0,0,0,11,0
66.05,52.08,1.2682411674347158,1,5,0,1,0,0,0,17,0
148.76,102.85,1.4463782207097715,1,9,0,0,1,0,2,9,0
561.33,78.08,7.189164959016394,22,44,1,0,1,1,6,22,1
41.14,37.76,1.0895127118644068,1,3,0,0,1,0,0,7,0
73.57,68.03,1.0814346611788916,2,5,0,1,0,0,0,17,0
213.21,30.85,6.911183144246353,10,43,1,0,1,0,4,0,1
119.74,86.6,1.3826789838337183,0,4,0,1,0,0,0,10,0
147.01,71.61,2.0529255690546013,2,10,1,0,1,0,1,1,1
43.95,74.1,0.5931174089068827,0,2,0,1,0,1,0,16,0
62.72,47.69,1.3151604109876285,1,3,0,1,0,0,0,9,0
57.4,87.84,0.6534608378870673,2,3,0,0,1,0,0,9,0
83.43,27.81,3.0000000000000004,11,36,1,0,1,1,6,2,1
38.45,68.76,0.5591913903432228,0,6,0,1,0,0,0,15,0
46.92,44.52,1.0539083557951483,1,3,0,1,1,0,0,10,0
112.83,89.86,1.2556198531048297,1,4,0,1,0,0,0,12,0
170.59,157.0,1.0865605095541402,2,5,0,1,0,0,0,10,0
107.39,82.21,1.306288772655395,2,4,0,1,0,0,0,1,0
128.64,83.17,1.5467115546471082,0,2,0,1,0,0,0,15,0
72.81,55.16,1.3199782451051487,1,3,0,1,0,0,0,21,0
83.03,34.64,2.3969399538106235,2,8,1,0,0,0,2,13,1
39.62,62.66,0.6323013086498563,0,2,0,1,0,0,0,9,0
189.64,157.76,1.202079107505071,1,3,0,1,0,0,0,16,0
344.62,166.26,2.0727775772885844,2,10,0,1,0,0,2,17,0
53.86,42.95,1.2540162980209546,2,9,0,1,0,0,1,9,1
50.59,64.95,0.7789068514241725,1,2,0,1,0,0,0,13,0
65.58,72.8,0.9008241758241758,1,4,0,1,0,0,0,13,0
366.82,45.08,8.137089618456079,11,21,1,0,1,1,5,16,1
54.62,98.94,0.5520517485344654,0,3,1,0,0,0,0,13,0
30.41,31.32,0.9709450830140486,0,1,0,0,1,0,1,13,0
23.86,23.0,1.037391304347826,2,4,0,1,0,0,1,12,0
101.08,120.83,0.8365472150955888,0,2,0,1,0,0,0,11,0
61.34,67.65,0.9067257945306726,0,2,0,1,0,0,1,17,0
154.38,155.31,0.9940119760479041,3,4,0,1,0,0,0,12,0
76.73,55.42,1.3845182244677012,2,5,0,1,0,0,0,23,0
50.6,47.02,1.0761378136962994,2,5,0,1,0,0,0,2,0
33.04,48.93,0.6752503576537912,0,2,0,1,0,0,0,15,0
108.26,110.32,0.9813270485859319,3,4,0,1,0,0,0,9,0
306.97,154.66,1.9848053795422218,2,11,0,1,0,0,0,16,0
143.41,125.66,1.1412541779404743,2,6,0,1,0,0,0,11,0
515.46,97.87,5.266782466537244,9,20,1,0,1,1,3,8,1
54.31,99.59,0.545335877096094,0,0,0,1,0,0,0,1,0
450.9,159.6,2.825187969924812,4,7,0,0,0,0,2,9,0
152.94,107.51,1.422565342758813,0,3,1,0,0,0,0,11,0
31.53,41.27,0.76399321541071,3,4,0,1,0,0,0,11,0
107.8,74.24,1.4520474137931034,0,4,1,0,0,0,0,15,0
52.94,103.17,0.513133662886498,1,1,0,1,0,0,0,15,0
387.29,140.35,2.759458496615604,4,11,0,0,0,0,1,11,0
177.36,80.05,2.2156152404747034,4,10,0,1,0,0,3,14,1
1501.94,153.93,9.757292275709737,10,22,1,0,1,1,5,2,1
47.47,58.87,0.8063529811448955,3,3,0,1,0,0,0,10,0
56.98,44.32,1.2856498194945847,2,5,0,1,0,0,1,14,0
155.96,134.72,1.1576603325415677,3,7,0,1,0,0,0,9,0
251.59,164.93,1.5254350330443218,3,5,0,1,0,0,1,16,0
71.67,131.34,0.5456829602558245,2,3,0,1,0,0,0,11,0
184.36,106.99,1.7231516964202265,4,14,0,1,0,0,1,11,0
66.94,43.39,1.5427517861258353,5,14,1,0,0,0,1,10,0
130.29,49.21,2.6476325950010158,3,8,0,1,0,0,0,22,0
598.32,80.69,7.4150452348494245,10,34,1,0,1,1,1,2,1
34.86,57.86,0.6024887659868648,1,1,0,1,0,0,0,16,0
41.88,51.29,0.816533437317216,0,2,0,1,0,0,0,17,0
225.95,96.73,2.335883386746614,2,7,0,1,0,0,0,17,0
43.86,65.56,0.6690054911531421,2,9,0,1,0,0,0,15,0
225.57,174.67,1.291406652544799,1,1,0,1,0,0,0,11,0
113.33,153.87,0.7365308377201534,0,1,1,0,0,0,0,17,0
108.49,54.31,1.9976063340084698,1,9,0,0,1,1,0,5,1
949.11,98.34,9.651311775472848,13,31,1,0,1,0,5,5,1
258.56,139.86,1.8487058487058485,1,8,0,0,1,0,2,11,1
40.8,27.6,1.4782608695652173,1,4,0,1,0,0,0,11,0
147.11,106.56,1.3805367867867868,0,0,0,1,0,0,0,13,0
81.1,50.79,1.5967710179169128,3,10,0,1,1,0,0,8,0
40.68,36.9,1.102439024390244,1,4,0,1,0,0,0,12,0
29.67,47.31,0.6271401395053899,0,2,0,1,0,0,0,9,0
118.98,96.24,1.236284289276808,1,5,0,1,0,0,0,13,0
58.52,55.03,1.063419952753044,1,3,0,0,0,0,0,9,0
30.88,37.34,0.8269951794322441,1,3,0,1,0,0,1,13,0
92.69,71.41,1.2979974793446296,1,3,1,0,0,0,0,11,0
49.74,47.38,1.0498100464330942,1,2,0,1,0,0,0,10,0
51.15,45.64,1.1207274320771252,3,6,0,1,0,0,0,23,0
371.61,43.51,8.540795219489773,14,28,1,0,1,1,3,0,1
75.51,43.27,1.7450889761959787,4,7,0,1,0,0,1,9,1
39.16,47.7,0.820964360587002,3,9,1,0,1,1,1,2,0
214.85,175.24,1.2260328692079432,0,2,0,1,0,0,0,13,0
52.04,37.74,1.3789083200847905,1,1,0,1,0,0,1,10,0
97.39,73.15,1.331373889268626,2,3,0,1,0,0,0,15,0
22.21,31.64,0.7019595448798989,1,3,0,1,0,0,0,8,0
86.52,85.94,1.0067488945776122,0,4,0,1,0,0,0,16,0
216.9,42.46,5.108337258596326,13,32,1,0,1,0,2,21,1
43.11,52.58,0.8198934956257132,0,1,0,0,1,0,0,17,0
76.45,69.9,1.0937052932761087,1,5,0,1,0,0,1,13,0
108.62,106.19,1.022883510688389,1,5,0,1,0,0,0,2,0
36.06,70.19,0.5137483972075795,1,4,0,1,0,0,0,10,0
317.92,132.24,2.4041137326073803,4,10,1,0,0,0,3,14,0
42.36,78.76,0.5378364652107669,0,5,0,1,0,0,0,17,0
19.47,36.79,0.5292198967110627,1,1,0,1,0,0,0,19,0
136.68,190.37,0.7179702684246467,0,2,0,1,0,0,0,17,0
30.55,37.16,0.8221205597416578,1,3,0,1,0,0,0,14,0
70.27,66.91,1.0502167090121057,0,3,0,1,0,0,0,3,0
33.18,41.0,0.8092682926829268,1,3,0,1,0,0,0,14,0
45.28,34.9,1.2974212034383954,0,3,0,1,0,0,0,9,0
290.42,189.23,1.534746076203562,4,7,0,1,0,0,0,11,0
77.59,120.42,0.6443281846869291,1,1,0,1,0,0,0,11,0
43.76,76.91,0.5689767260434274,1,3,0,1,0,0,0,6,0
91.57,82.61,1.1084614453455996,0,2,0,1,0,0,0,17,0
44.96,31.44,1.4300254452926209,1,2,0,1,0,0,0,16,0
704.05,131.13,5.3690993670403415,8,21,1,0,1,1,2,17,1
50.28,58.39,0.8611063538277103,3,6,0,1,1,0,0,7,0
54.45,35.23,1.5455577632699407,0,3,0,1,0,0,1,13,0
159.33,61.72,2.58149708360337,2,5,1,0,0,0,2,5,0
110.83,95.69,1.1582192496603616,1,2,0,1,0,0,0,17,0
31.27,40.92,0.7641739980449658,0,4,0,1,0,0,0,8,0
59.28,39.47,1.5019001773498861,0,5,0,1,0,0,0,18,0
44.15,57.61,0.766360006943239,2,3,0,0,0,0,0,10,0
74.42,69.05,1.0777697320782043,0,3,0,1,0,0,0,15,0
175.79,78.33,2.244223158432274,3,10,0,0,1,0,0,16,1
330.1,255.57,1.291622647415581,3,9,0,0,0,0,0,11,0
95.69,106.91,0.8950519128238705,2,3,0,1,0,0,0,12,0
77.6,34.5,2.2492753623188406,5,10,0,1,0,0,1,13,1
175.79,62.71,2.8032211768457977,1,10,0,1,0,0,1,5,1
110.89,74.07,1.4970973403537196,1,2,0,1,0,0,0,20,0
50.49,44.49,1.1348617666891436,1,5,0,0,1,0,0,15,0
21.05,29.68,0.7092318059299192,0,6,0,1,0,0,0,14,0
47.95,75.1,0.6384820239680427,1,4,1,0,0,0,0,16,0
43.21,36.69,1.1777050967566096,0,1,0,1,0,0,0,15,0
139.11,132.99,1.0460184976314009,2,7,0,1,0,0,0,11,0
35.04,57.52,0.6091794158553546,2,4,1,0,1,0,0,13,0
290.89,64.06,4.540899157040275,7,26,1,0,1,0,7,3,1
103.56,143.83,0.7200166863658485,0,3,0,0,0,0,1,14,0
89.41,98.98,0.9033138007678319,1,4,0,1,0,0,0,9,0
17.83,23.95,0.7444676409185803,2,4,0,1,0,0,0,3,0
143.37,98.34,1.4579011592434412,1,4,0,1,0,0,1,17,0
39.36,54.8,0.7182481751824817,0,2,0,1,0,0,0,17,0
54.08,49.0,1.103673469387755,0,4,0,1,0,0,0,12,0
58.05,50.89,1.1406956179996068,0,2,0,0,1,0,0,16,0
172.97,155.25,1.1141384863123993,0,0,0,1,0,0,1,6,0
118.04,84.77,1.3924737525067832,3,7,0,1,0,0,0,15,0
84.77,64.96,1.3049568965517242,0,3,0,1,0,0,0,10,0
110.01,83.57,1.316381476606438,0,2,0,1,0,0,0,11,0
417.93,48.93,8.541385652973636,9,24,1,0,1,0,4,15,1
164.24,131.9,1.245185746777862,0,4,0,1,0,0,0,1,0
58.64,47.99,1.2219212335903313,0,3,0,1,0,0,0,3,0
117.51,135.53,0.8670405076366856,0,2,0,1,0,0,0,3,0
18.77,36.74,0.5108873162765378,1,6,0,1,0,0,0,14,0
61.2,42.07,1.4547183265985264,2,7,0,1,0,0,0,12,0
245.88,52.25,4.705837320574163,13,30,1,0,1,0,6,1,1
150.2,35.11,4.277983480489889,9,33,1,0,1,1,3,4,1
256.73,219.46,1.1698259363893193,1,5,0,1,0,0,0,16,0
54.89,83.2,0.6597355769230769,0,3,0,1,0,0,0,15,0
67.85,70.56,0.9615929705215418,1,5,0,1,0,0,0,10,0
105.6,19.81,5.330641090358405,11,32,1,0,1,0,8,0,1
56.24,95.03,0.591813111648953,0,1,0,1,0,0,1,9,0
34.26,20.31,1.68685376661743,6,12,0,1,0,0,2,9,0
292.13,132.1,2.211430734292203,1,7,0,1,1,0,0,2,0
556.67,149.54,3.7225491507289017,13,29,1,0,1,0,3,22,1
24.36,29.28,0.8319672131147541,0,6,0,1,0,0,0,14,0
27.62,52.87,0.5224134669945149,3,6,0,1,0,0,0,9,0
11.2,17.04,0.6572769953051643,1,4,0,1,0,0,0,17,0
37.65,78.0,0.4826923076923077,1,5,0,1,0,0,0,15,0
78.12,103.53,0.7545638945233266,1,4,0,1,0,0,0,15,0
72.98,79.64,0.9163736815670518,0,3,0,1,0,0,0,9,0
131.59,97.05,1.3558990211231325,0,2,0,1,0,0,1,9,0
126.67,103.52,1.2236282843894901,0,1,0,1,0,0,0,9,0
90.83,102.61,0.8851963746223565,1,4,0,0,0,0,0,9,0
216.78,145.05,1.4945191313340227,0,4,0,1,0,0,0,20,0
129.65,157.56,0.8228611322670729,0,4,0,1,0,0,0,16,0
19.01,33.22,0.5722456351595425,0,4,0,1,0,0,0,11,0
126.69,82.57,1.5343345040571637,3,11,0,1,1,0,0,16,1
33.68,24.35,1.3831622176591374,0,1,0,1,0,0,0,15,0
80.89,90.41,0.8947019135051433,0,4,0,1,0,0,0,16,0
277.22,108.59,2.5529054240721982,2,9,0,0,0,0,0,9,0
31.83,23.06,1.3803122289679097,0,2,0,1,0,0,0,14,0
39.93,37.45,1.0662216288384512,1,5,0,1,0,0,1,16,0
759.86,99.78,7.615353778312287,10,29,1,0,1,1,7,5,1
235.38,230.96,1.0191375129892621,2,5,0,1,0,0,0,5,0
117.49,112.72,1.0423172462739532,0,1,0,1,0,0,1,13,0
128.3,106.67,1.20277491328396,2,11,0,1,0,0,1,16,0
23.98,18.72,1.280982905982906,2,4,0,1,0,0,0,17,0
43.58,62.64,0.695721583652618,0,0,0,1,0,0,0,12,0
101.06,96.94,1.0425005157829585,0,2,0,1,0,0,0,15,0
203.99,80.52,2.5334078489816196,4,8,0,0,0,0,1,4,0
67.34,46.86,1.437046521553564,0,2,0,0,1,0,0,10,0
49.92,44.68,1.1172784243509402,3,5,0,1,0,0,0,15,0
43.87,44.85,0.9781493868450389,1,4,0,1,0,0,0,15,0
161.46,128.79,1.2536687631027255,1,4,1,0,0,0,0,8,0
46.74,34.29,1.363079615048119,4,10,0,1,0,0,0,9,0
107.56,74.72,1.439507494646681,0,3,0,1,0,0,0,11,0
51.23,74.85,0.6844355377421509,1,5,0,1,0,0,0,9,0
159.89,129.5,1.2346718146718145,0,4,0,1,0,0,0,13,0
110.9,42.74,2.5947590079550773,4,16,0,1,0,0,4,3,0
46.45,16.55,2.806646525679758,2,7,1,0,0,0,2,23,1
183.71,112.02,1.6399750044634889,5,12,0,1,0,0,2,16,1
101.16,83.66,1.2091800143437723,0,2,0,1,0,0,0,14,0
370.28,52.4,7.066412213740458,9,26,1,0,1,1,6,22,1
126.33,131.51,0.9606113603528249,0,1,0,1,0,0,0,23,0
39.44,38.21,1.0321905260403035,0,1,0,1,0,0,0,12,0
71.83,79.83,0.8997870474758862,1,2,0,1,0,0,0,16,0
57.49,97.66,0.5886749948801966,0,2,0,1,0,0,0,15,0
66.83,74.54,0.8965656023611482,1,5,1,0,0,0,0,16,0
185.77,267.37,0.6948049519392602,1,2,0,1,0,0,0,23,0
557.14,136.68,4.076236464735148,8,23,1,0,1,0,9,5,1
108.35,126.16,0.8588300570703868,1,6,0,1,0,0,0,10,0
99.34,68.78,1.444315207909276,0,0,0,1,0,0,0,12,0
87.38,79.28,1.1021695257315842,2,4,0,1,0,0,0,11,0
66.73,95.5,0.6987434554973823,1,6,0,1,0,0,0,8,0
84.71,61.82,1.370268521514073,0,2,0,1,0,0,1,13,0
49.41,46.43,1.0641826405341372,0,2,0,1,0,0,0,10,0
104.0,84.64,1.2287334593572778,0,3,0,1,0,0,0,13,0
205.27,133.5,1.5376029962546818,0,1,0,1,0,0,0,14,0
103.9,84.29,1.2326491873294578,1,3,0,0,1,0,0,4,0
230.04,107.83,2.133358063618659,0,4,0,1,0,0,1,14,1
79.77,96.37,0.8277472242399087,0,2,0,1,0,0,0,9,0
490.4,51.9,9.448940269749517,13,31,1,0,1,1,4,2,1
101.94,94.23,1.081821076090417,0,2,0,1,0,0,0,14,0
192.34,80.11,2.4009486955436277,5,11,0,1,1,1,1,17,0
49.53,34.59,1.4319167389418905,0,6,1,0,0,0,0,1,0
421.94,145.69,2.896149358226371,1,4,0,1,0,0,1,22,0
104.15,98.67,1.0555386642343165,0,3,0,1,0,0,2,4,0
264.56,194.54,1.3599259792330627,2,6,0,1,0,0,0,10,0
35.08,48.19,0.7279518572317908,2,4,0,1,0,0,0,22,0
87.93,28.62,3.0723270440251573,7,22,1,0,1,1,5,22,1
98.58,63.56,1.5509754562618,1,7,0,1,0,0,0,11,0
114.12,102.42,1.1142355008787346,1,4,0,1,0,0,0,14,0
225.36,40.07,5.62415772398303,12,33,1,0,1,1,6,5,1
498.85,193.41,2.5792358202781656,7,13,0,1,0,0,0,4,0
77.57,89.26,0.8690342818731793,2,4,0,1,0,0,0,15,0
81.47,75.9,1.0733860342555994,0,2,0,1,0,0,0,15,0
542.81,75.23,7.21533962514954,17,29,1,0,1,0,2,3,1
179.68,181.99,0.9873069948898291,1,4,0,1,0,0,0,15,0
89.26,75.34,1.1847624104061587,0,2,0,1,0,0,0,10,0
68.05,58.77,1.1579036923600476,1,4,0,1,0,0,0,17,0
67.12,64.16,1.046134663341646,2,5,0,1,0,0,0,15,0
166.27,223.85,0.7427741791378155,0,4,0,1,0,0,0,16,0
250.8,223.07,1.1243107544716906,1,4,0,1,0,0,0,15,0
89.6,62.52,1.4331413947536786,3,6,0,0,0,0,0,15,0
99.22,54.71,1.8135624200329008,1,9,0,1,0,1,0,5,0
151.28,47.53,3.182831895644856,14,32,1,0,1,0,2,23,1
58.19,40.87,1.4237827257156839,1,3,0,1,0,0,0,13,0
121.73,127.37,0.955719557195572,1,2,0,0,1,0,0,14,0
33.25,37.56,0.8852502662406815,0,1,0,1,0,0,1,11,0
62.85,40.29,1.5599404318689503,3,10,0,1,0,0,1,16,0
117.29,92.74,1.2647185680396809,1,3,0,1,0,0,0,9,0
253.66,195.76,1.2957703310175726,0,3,0,1,0,0,0,15,0
112.5,117.87,0.9544413336726902,0,0,0,1,0,0,0,14,0
80.52,70.86,1.136325148179509,2,7,1,0,0,0,1,1,0
21.35,36.67,0.5822197982001637,0,2,0,1,0,0,0,8,0
47.23,39.85,1.185194479297365,0,1,1,0,0,0,0,10,0
109.6,76.74,1.4281991138910608,0,1,0,0,1,0,0,14,0
254.41,189.95,1.3393524611739933,2,7,0,1,1,0,1,10,0
65.3,52.47,1.2445206784829426,1,4,0,1,0,0,0,17,0
77.21,108.01,0.7148412184057031,0,6,0,1,0,0,0,16,0
36.82,32.04,1.1491885143570537,3,5,0,0,0,0,0,7,0
58.33,43.52,1.3403033088235292,1,1,0,1,0,0,1,16,0
117.43,97.52,1.2041632485643972,1,3,0,1,0,0,0,3,0
221.3,81.71,2.7083588300085673,3,12,1,0,0,0,0,14,0
107.22,213.69,0.5017548785624035,1,4,0,1,0,0,0,16,0
65.35,81.99,0.7970484205390901,1,4,0,1,0,0,0,5,0
106.26,134.61,0.7893915756630265,1,2,0,0,1,0,0,11,0
28.74,38.65,0.7435963777490298,0,6,0,1,0,0,1,11,0
123.32,58.13,2.1214519181145706,1,6,0,0,1,0,1,17,0
41.8,44.64,0.9363799283154121,1,5,0,1,0,0,0,15,0
18.29,21.92,0.834397810218978,0,5,0,1,1,0,0,3,0
56.95,85.94,0.6626716313707238,1,3,0,1,0,0,0,17,0
128.3,124.31,1.0320971764138043,1,3,0,1,0,0,0,17,0
247.04,166.16,1.4867597496389022,1,4,0,1,0,0,0,16,0
303.37,226.07,1.3419294908656612,1,3,0,1,0,0,0,6,0
34.99,50.06,0.698961246504195,2,3,0,1,0,0,0,16,0
289.92,75.48,3.8410174880763117,13,37,1,0,1,1,4,5,1
161.46,52.67,3.065502183406114,3,17,0,1,1,0,0,9,0
80.22,90.36,0.8877822045152722,0,2,0,1,0,0,0,15,0
26.98,43.74,0.6168267032464563,0,4,0,1,0,0,0,15,0
64.6,79.43,0.8132947249150194,1,2,0,1,0,0,0,12,0
1007.48,123.39,8.165005267849907,13,27,1,0,1,1,4,22,1
70.93,35.61,1.9918562201628758,2,7,1,0,1,0,1,11,0
34.88,23.57,1.4798472634705135,1,3,0,1,0,0,0,16,0
150.9,87.95,1.7157475838544627,2,9,0,1,0,1,1,3,0
1057.46,370.65,2.8529879940644816,3,10,0,0,0,0,4,10,1
34.63,28.47,1.216368106779066,2,12,0,1,0,0,0,13,1
62.83,47.39,1.3258071323063938,0,3,0,1,0,0,0,16,0
99.92,63.24,1.580012650221379,4,7,0,1,0,0,0,16,0
55.79,76.58,0.7285191956124315,1,2,0,1,0,0,0,17,0
53.93,54.71,0.9857430085907513,2,3,0,0,0,0,0,13,0
48.0,78.6,0.6106870229007634,0,6,0,1,0,0,0,10,0
147.39,113.35,1.3003087781208644,3,3,0,0,1,0,1,12,0
74.77,81.38,0.9187761120668468,0,3,0,1,0,0,0,13,0
56.17,44.91,1.250723669561345,0,1,0,0,1,0,0,15,0
125.11,99.02,1.2634821248232682,3,5,0,1,0,0,0,12,0
61.8,77.74,0.7949575508103937,1,2,0,1,0,0,0,9,0
91.05,93.63,0.9724447292534444,0,1,0,1,0,0,0,11,0
258.3,88.08,2.9325613079019077,0,5,0,1,0,0,1,1,0
129.5,95.33,1.3584391062624568,0,0,0,1,0,0,0,17,0
137.4,94.51,1.4538144111734208,1,5,0,1,0,0,0,10,0
207.78,45.79,4.53767198078183,13,32,1,0,1,1,3,5,1
645.73,287.76,2.24398804559355,1,10,0,0,1,0,1,17,0
31.17,57.11,0.5457888285764315,0,0,0,1,0,0,0,14,0
81.45,77.73,1.047857969895793,1,3,0,1,0,0,0,17,0
72.39,78.89,0.9176067942705032,0,7,0,1,0,0,0,13,0
53.21,75.3,0.7066401062416999,1,3,0,1,0,0,0,20,0
88.5,92.35,0.9583107742284787,1,3,0,1,0,0,0,11,0
128.69,100.78,1.2769398690216311,1,3,0,1,0,0,0,10,0
54.75,57.98,0.9442911348740946,0,1,0,1,0,0,0,17,0
244.03,98.93,2.4666936217527544,4,13,0,1,0,1,2,17,1
44.97,34.54,1.3019687319050377,3,8,0,1,1,0,2,13,0
100.4,80.97,1.2399654192910956,1,3,0,1,0,0,0,15,0
52.4,69.91,0.7495351165784581,2,5,0,1,0,0,0,15,0
24.57,35.8,0.6863128491620112,0,0,0,1,0,0,0,10,0
167.55,164.58,1.0180459351075464,1,4,0,1,0,0,0,2,0
62.26,82.1,0.7583434835566383,3,11,0,1,0,0,0,16,0
63.82,50.33,1.268030995430161,0,4,0,1,0,0,0,4,0
311.1,141.49,2.1987419605625838,1,5,0,0,0,0,1,15,1
92.91,71.75,1.2949128919860626,4,14,0,1,1,0,1,22,1
33.39,53.81,0.6205166325961717,1,3,0,1,0,0,0,16,0
77.27,66.04,1.1700484554815263,0,3,0,1,0,0,0,9,0
58.23,45.84,1.2702879581151831,0,7,0,1,0,0,0,17,1
131.88,31.67,4.164193242816546,11,33,1,0,1,1,4,1,1
26.77,49.07,0.5455471775015284,0,3,0,1,0,0,0,18,0
42.29,47.02,0.8994045087196937,3,5,0,1,0,0,0,13,0
875.47,130.28,6.719910961007062,10,29,1,0,1,1,6,4,1
169.62,40.05,4.235205992509364,7,30,1,0,1,1,6,0,1
20.25,39.36,0.5144817073170732,1,6,0,1,0,0,0,16,0
56.32,66.95,0.8412247946228528,1,3,0,1,0,0,0,15,0
49.5,45.22,1.0946483856700575,0,1,0,1,0,0,0,9,0
63.3,29.01,2.18200620475698,5,9,0,1,0,0,1,15,1
272.66,141.78,1.9231203272675979,4,10,0,0,0,0,0,9,1
97.05,86.87,1.1171866006676643,2,5,0,1,0,0,0,17,0
183.79,133.24,1.3793905734013807,2,5,0,1,0,0,0,11,0
134.16,120.1,1.1170691090757703,3,6,0,1,0,0,0,15,0
1357.27,543.53,2.4971390723603113,3,5,0,1,1,0,1,22,1
44.94,34.03,1.3205994710549513,2,4,0,1,0,0,2,15,0
82.72,141.26,0.5855868611071783,0,2,0,1,0,0,0,16,0
551.77,181.95,3.032536411101951,2,11,0,0,0,0,1,23,0
46.34,37.27,1.2433592701905016,1,2,0,0,0,0,0,15,0
58.91,54.57,1.0795308777716695,3,8,0,1,0,0,0,5,0
57.96,74.38,0.7792417316482926,0,1,0,1,0,0,0,11,0
89.91,101.38,0.8868613138686131,3,4,0,1,0,0,0,14,0
108.63,76.77,1.4150058616647128,1,4,0,1,0,0,0,13,0
192.6,203.34,0.9471820596046031,1,3,0,1,0,0,0,13,0
57.27,78.25,0.7318849840255591,0,1,0,1,0,0,0,15,0
149.16,66.2,2.2531722054380663,2,13,1,0,0,0,1,22,1
313.45,143.29,2.1875218089189756,4,8,1,0,1,0,0,5,0
43.74,65.45,0.66829640947288,1,3,0,1,0,0,0,15,0
37.27,48.01,0.7762966048739847,2,6,0,1,0,0,0,9,0
113.82,94.76,1.201139721401435,0,4,0,0,1,0,0,12,0
40.25,58.05,0.6933677863910422,0,5,0,1,1,0,0,14,0
47.34,32.1,1.474766355140187,2,4,0,1,0,0,0,9,0
88.63,61.93,1.4311319231390278,2,4,0,1,0,0,0,13,0
279.74,272.03,1.0283424622284307,1,2,0,1,0,0,1,16,0
