amount,user_avg_amount,amount_ratio,tx_count_last_1h,tx_count_last_24h,is_new_device,is_trusted_device,is_new_ip,is_new_country,failed_logins_last_30m,label
115.93,81.56,1.4214075527219225,1,4,0,0,0,0,0,0
85.33,33.03,2.58340902210112,3,6,1,0,0,0,1,1
129.15,90.11,1.433248252136278,3,3,0,1,0,0,0,0
29.67,29.67,1.0,0,4,0,1,0,0,0,0
119.75,120.42,0.9944361401760504,1,4,0,1,0,0,0,0
101.15,79.39,1.2740899357601714,0,4,0,1,0,0,0,0
78.88,78.46,1.0053530461381597,0,2,0,1,0,0,0,0
59.75,45.08,1.3254214729370009,1,3,0,1,0,0,0,0
55.34,53.88,1.0270972531551597,0,1,0,0,1,0,0,0
132.99,87.24,1.5244154057771666,1,4,0,1,0,0,0,0
33.04,54.95,0.6012738853503184,2,4,1,0,0,0,0,0
235.9,164.46,1.434391341359601,0,1,0,1,0,0,0,0
50.36,47.83,1.0528956721722769,1,3,0,1,0,0,0,0
324.4,233.1,1.3916773916773917,0,1,0,0,1,0,0,0
35.23,52.44,0.6718154080854309,1,4,0,1,0,0,0,0
54.68,89.35,0.6119753777280359,1,4,0,1,0,0,0,0
49.18,97.61,0.5038418194857084,1,3,0,1,0,0,1,0
58.71,90.18,0.6510312707917498,0,2,0,1,0,0,1,0
36.21,35.86,1.0097601784718349,4,6,0,1,0,0,0,0
74.06,81.39,0.9099397960437401,1,1,0,0,1,0,0,0
335.78,121.18,2.770919293612807,2,4,0,0,0,0,1,0
88.97,83.54,1.0649988029686377,0,0,0,1,0,0,0,0
356.29,146.7,2.428698023176551,1,7,0,1,1,0,0,1
311.44,64.53,4.826282349294901,10,34,1,0,1,1,8,1
23.84,46.06,0.5175857577073383,0,3,0,1,0,0,0,0
118.94,26.03,4.56934306569343,11,23,1,0,1,1,2,1
136.97,120.65,1.1352673021135515,0,2,0,1,0,0,1,0
44.26,54.15,0.81735918744229,1,3,1,0,0,0,0,0
68.6,86.97,0.7887777394503851,0,6,0,1,0,0,0,0
77.86,89.05,0.8743402582818641,0,1,0,0,0,0,0,0
91.85,113.43,0.8097505069205676,1,2,1,0,0,0,0,0
612.32,82.48,7.4238603297769155,7,22,1,0,1,1,6,1
58.99,50.13,1.1767404747656094,3,7,0,1,0,0,0,0
61.8,49.6,1.2459677419354838,0,0,0,1,0,0,0,0
256.13,95.62,2.6786237188872617,4,13,0,1,0,0,2,1
266.92,98.03,2.722839946955014,1,6,0,1,0,0,4,1
125.14,106.2,1.1783427495291903,0,0,0,1,0,0,0,0
102.5,92.91,1.1032181681196858,0,2,1,0,0,0,0,0
59.27,88.58,0.6691126665161437,1,2,0,1,0,0,0,0
69.9,88.86,0.786630654962863,1,2,0,1,0,0,0,0
123.4,98.52,1.2525375558262284,1,5,0,1,0,0,0,0
23.86,48.04,0.49666944213155706,0,1,0,1,0,0,1,0
110.17,42.12,2.615622032288699,7,12,0,1,1,0,0,1
206.94,135.64,1.5256561486287232,0,1,0,1,0,0,1,0
90.55,87.36,1.0365155677655677,1,5,0,1,0,0,0,0
78.71,72.12,1.091375485302274,1,3,0,1,0,0,0,0
531.94,58.22,9.136722775678463,8,33,1,0,1,1,6,1
103.17,110.24,0.935867198838897,1,4,0,1,0,0,0,0
95.12,87.25,1.0902005730659026,0,1,0,0,0,0,0,0
44.76,24.98,1.7918334667734186,6,13,0,1,0,0,1,0
160.44,108.28,1.481714074621352,0,4,0,1,0,0,0,0
43.26,54.0,0.8011111111111111,1,6,0,1,0,0,0,0
68.75,54.94,1.2513651255915546,0,4,1,0,0,0,0,0
74.0,47.95,1.543274244004171,1,5,0,0,1,0,0,0
44.08,55.32,0.7968185104844541,1,2,0,1,0,0,1,0
100.95,61.26,1.6478942213516161,3,5,1,0,0,1,2,0
130.62,86.51,1.5098832504912727,0,1,0,1,0,0,0,0
324.92,228.2,1.4238387379491675,3,9,1,0,1,0,2,0
28.77,49.92,0.5763221153846153,1,4,0,1,0,0,0,0
243.79,86.3,2.824913093858633,2,10,0,0,1,0,0,0
375.15,41.38,9.065973900434992,13,28,1,0,1,1,2,1
48.28,23.72,2.0354131534569984,0,5,0,1,1,0,0,1
158.56,143.41,1.1056411686772192,3,6,0,1,0,0,0,0
55.38,96.07,0.5764546684709067,1,2,0,1,0,0,0,0
152.07,108.81,1.397573752412462,2,6,0,1,0,0,0,0
265.74,93.48,2.842747111681643,3,10,0,1,0,0,0,0
139.05,116.45,1.1940747101760414,3,18,1,0,0,0,1,0
48.16,80.12,0.601098352471293,0,1,0,1,0,0,0,0
147.97,104.73,1.4128711925904707,0,4,0,1,0,0,0,0
70.02,61.88,1.1315449256625727,3,5,0,1,0,0,0,0
326.46,125.51,2.601067644012429,2,6,0,1,0,0,1,1
218.59,149.78,1.4594071304580052,2,3,0,1,0,0,0,0
47.04,85.62,0.5494043447792571,0,1,0,1,0,0,0,0
80.12,100.47,0.7974519757141436,0,3,0,1,1,0,0,0
76.38,93.23,0.8192641853480639,0,3,0,1,1,0,0,0
559.56,242.44,2.3080349777264475,4,9,1,0,1,0,2,0
162.93,113.08,1.4408383445348427,3,11,1,0,0,0,3,0
286.31,50.37,5.6841373833631135,9,19,1,0,1,1,5,1
226.53,53.77,4.212944020829458,8,23,1,0,1,0,6,1
89.58,87.94,1.0186490789174438,0,5,0,1,0,0,0,0
155.61,133.51,1.165530671859786,3,8,0,0,1,0,0,1
138.51,198.19,0.6988748170947071,1,2,0,1,0,0,1,0
98.65,85.91,1.1482947270399255,1,2,0,1,0,0,0,0
34.64,33.34,1.038992201559688,0,1,1,0,0,0,0,0
177.95,133.71,1.3308653055119286,1,2,0,1,0,0,0,0
33.62,33.77,0.995558187740598,1,5,0,1,0,0,0,0
64.75,76.69,0.8443082540096493,3,3,0,1,0,0,0,0
46.85,82.79,0.5658896001932601,0,3,0,0,0,0,0,0
80.86,122.01,0.66273256290468,0,3,0,1,0,0,0,0
60.64,102.58,0.5911483720023396,2,2,0,1,0,0,0,0
97.73,84.0,1.163452380952381,1,3,0,1,0,0,0,0
30.86,42.51,0.7259468360385791,4,6,0,1,0,0,0,0
27.19,22.13,1.2286488929055581,1,4,0,1,0,0,1,0
77.34,132.39,0.5841830953999547,0,0,0,1,0,0,0,0
83.31,97.01,0.8587774456241625,1,4,0,1,0,0,0,0
126.12,88.85,1.4194710185706247,0,2,0,1,0,0,0,0
93.76,63.16,1.4844838505383156,1,4,0,1,1,0,0,0
34.88,23.57,1.4798472634705135,1,3,0,1,0,0,0,0
73.15,75.85,0.9644034278180621,1,2,0,1,0,0,0,0
368.43,133.5,2.7597752808988765,3,8,1,0,0,0,2,0
103.9,34.26,3.0326911850554588,3,8,0,0,0,0,1,0
131.34,57.05,2.302191060473269,4,7,0,1,0,0,1,0
54.78,58.22,0.9409137753349365,0,1,0,1,0,0,0,0
157.84,146.53,1.077185559271139,0,2,0,1,0,0,0,0
1251.95,146.56,8.542235262008735,10,24,1,0,1,1,3,1
77.18,62.34,1.2380494064805903,1,3,0,1,0,0,1,0
56.25,68.05,0.8265980896399706,0,2,0,0,0,0,0,0
37.01,57.95,0.6386540120793787,1,2,0,1,0,0,0,0
262.96,152.82,1.7207171836147102,2,9,0,0,1,0,0,0
227.96,83.73,2.722560611489311,2,11,1,0,1,0,1,0
175.95,78.75,2.234285714285714,4,13,0,1,0,0,0,1
55.19,54.68,1.0093269934162399,1,2,0,0,0,0,0,0
50.4,76.41,0.6595995288574794,0,5,1,0,0,0,0,0
88.32,118.14,0.7475876079228034,0,4,0,1,0,0,0,0
104.1,87.92,1.1840309372156506,1,3,0,0,1,1,0,0
110.39,167.53,0.6589267593863786,1,1,0,1,0,0,0,0
37.79,28.68,1.3176429567642958,2,6,0,0,0,0,1,0
119.33,115.86,1.0299499395822544,2,2,0,1,0,0,0,0
117.18,119.46,0.9809141135107987,1,5,0,1,0,0,0,0
47.71,49.51,0.9636437083417492,1,4,0,1,0,0,0,0
51.33,70.54,0.7276722426991776,1,4,0,0,0,0,0,0
63.46,25.58,2.4808444096950746,1,6,0,0,0,0,1,1
109.22,101.29,1.078290058248593,1,2,0,0,0,0,0,0
41.06,35.71,1.149817978157379,1,7,0,1,0,0,0,0
61.08,46.03,1.3269606778188137,1,4,0,1,0,0,0,0
33.19,58.56,0.56676912568306,1,5,0,1,0,0,0,0
148.03,150.84,0.9813709891275524,3,3,0,1,0,0,0,0
323.64,32.81,9.86406583358732,5,24,1,0,1,1,1,1
70.65,109.08,0.6476897689768978,0,3,0,1,0,0,0,0
72.1,114.03,0.6322897483118477,1,2,0,1,0,0,0,0
24.14,30.36,0.7951251646903821,1,6,0,1,0,0,0,0
167.9,114.19,1.4703564235046853,3,6,0,0,0,0,0,0
37.4,27.29,1.3704653719311102,0,3,0,1,0,0,0,0
72.26,64.8,1.1151234567901236,2,4,0,1,0,0,0,0
145.7,101.44,1.4363170347003154,1,4,0,1,1,0,0,0
91.61,71.32,1.2844924284913068,2,6,0,1,0,0,0,0
71.01,27.66,2.567245119305857,2,9,0,0,0,0,0,0
96.3,135.18,0.7123834886817576,2,4,1,0,0,0,0,0
52.52,47.78,1.0992046881540394,0,5,0,1,0,0,0,0
95.52,73.08,1.3070607553366174,1,5,0,1,0,0,0,0
37.1,62.62,0.592462472053657,0,1,0,1,0,0,1,0
48.38,55.68,0.8688936781609196,0,3,0,1,0,0,0,0
350.87,111.39,3.1499236915342492,2,6,1,0,0,0,1,0
478.99,193.31,2.477833531633128,2,9,0,0,1,0,1,0
86.49,60.56,1.4281704095112284,2,6,0,1,0,0,0,0
282.75,116.37,2.4297499355503995,3,9,0,1,0,0,1,0
58.65,47.48,1.2352569502948612,2,4,0,1,0,0,0,0
175.88,55.83,3.150277628515135,2,6,0,1,1,0,2,0
310.72,108.1,2.874375578168363,3,9,1,0,0,1,1,1
68.64,64.3,1.0674961119751167,1,6,0,1,0,0,0,0
59.69,40.03,1.4911316512615538,3,4,0,1,0,0,0,0
143.82,108.11,1.330311719544908,4,11,0,1,1,0,0,1
71.89,57.79,1.2439868489358021,0,0,0,1,0,0,0,0
75.64,79.55,0.9508485229415462,1,3,0,1,0,0,0,0
64.3,73.63,0.8732853456471547,1,4,0,1,0,0,0,0
237.28,57.99,4.091739955164684,15,34,1,0,1,1,4,1
136.61,54.74,2.495615637559372,3,7,1,0,0,0,0,0
42.7,42.13,1.0135295513885592,0,5,0,1,0,0,0,0
280.79,254.74,1.1022611289942688,1,7,0,1,0,0,0,0
21.82,35.62,0.6125772038180798,2,7,0,1,0,0,0,0
64.33,79.84,0.8057364729458917,0,3,0,1,0,0,0,0
21.9,26.22,0.8352402745995423,2,2,0,1,0,0,1,0
63.46,54.89,1.156130442703589,0,0,0,1,0,0,0,0
109.06,106.32,1.0257712565838977,1,3,0,1,0,0,0,0
81.78,101.91,0.8024727700912571,0,5,0,1,0,0,0,0
177.94,101.01,1.7616077616077614,3,7,0,1,1,0,1,1
101.23,115.26,0.8782752038868645,0,3,0,1,0,0,0,0
217.85,246.25,0.8846700507614212,1,3,0,1,0,0,0,0
58.69,95.44,0.6149413243922883,0,6,0,1,0,0,0,0
114.24,95.61,1.1948540947599624,0,5,0,1,0,0,0,0
429.34,74.4,5.770698924731182,9,28,1,0,1,0,2,1
90.35,98.49,0.9173520154330389,1,3,0,1,0,0,0,0
64.97,81.81,0.7941571934971274,1,2,0,0,1,0,0,0
141.3,100.2,1.410179640718563,7,14,0,0,0,0,1,0
29.89,54.74,0.5460358056265985,0,1,0,1,0,0,0,0
453.12,60.62,7.474760805014847,10,28,1,0,1,0,8,1
175.52,119.88,1.4641307974641309,1,1,0,1,0,0,0,0
272.79,47.9,5.694989561586639,2,22,1,0,1,1,6,1
136.42,102.78,1.3273010313290523,2,6,0,1,0,0,0,0
217.53,88.67,2.4532536370813127,5,12,1,0,1,0,1,0
179.65,185.47,0.9686202620369871,0,2,0,1,0,0,0,0
151.43,134.22,1.1282223215616154,1,1,0,1,0,0,0,0
21.9,16.54,1.3240628778718257,4,7,0,0,0,0,1,1
22.98,30.1,0.7634551495016612,2,3,0,1,0,0,0,0
124.47,245.35,0.5073160790707153,2,6,0,1,0,0,0,0
174.22,218.11,0.7987712622071431,1,5,0,1,0,0,0,0
187.03,115.04,1.6257823365785813,3,12,0,0,0,0,3,1
113.37,126.79,0.89415569051187,0,3,0,1,0,0,0,0
37.68,38.28,0.9843260188087773,2,4,0,1,0,0,0,0
246.79,96.62,2.554233078037673,3,11,0,1,1,0,0,0
161.93,250.66,0.6460145216628103,1,4,0,0,0,0,0,0
149.0,144.27,1.0327857489429542,1,1,0,1,0,0,0,0
75.78,104.34,0.726279470960322,1,4,0,1,0,0,0,0
175.53,60.89,2.8827393660699623,4,8,1,0,1,0,1,0
19.55,37.53,0.5209166000532907,2,5,0,0,1,0,0,0
94.41,65.55,1.440274599542334,3,12,0,1,0,0,0,1
52.84,36.69,1.4401744344508043,1,7,0,1,0,0,0,0
85.29,45.08,1.8919698314108253,3,14,0,1,1,0,0,0
56.31,95.6,0.5890167364016737,1,3,0,1,0,0,0,0
530.89,126.78,4.187490140400694,11,29,1,0,1,1,5,1
184.48,111.06,1.6610840986853952,2,12,0,1,0,0,3,0
537.26,83.02,6.471452662009154,16,31,1,0,1,1,3,1
145.48,108.43,1.3416951028313195,0,3,0,1,0,0,0,0
41.11,66.74,0.6159724303266407,2,6,0,1,0,0,0,0
182.19,277.58,0.6563513221413647,1,4,0,1,0,0,0,0
108.26,29.98,3.6110740493662443,14,30,1,0,1,1,3,1
165.69,151.48,1.0938077634011092,0,5,0,1,0,0,0,0
27.78,39.15,0.7095785440613027,2,8,0,1,0,0,0,0
95.37,73.4,1.2993188010899182,2,5,0,1,0,0,0,0
48.69,42.31,1.150791774994091,1,2,0,0,0,1,0,0
106.22,79.81,1.3309109134193708,0,0,0,1,0,0,1,0
148.72,76.9,1.9339401820546163,4,11,0,0,0,0,0,0
52.75,88.6,0.5953724604966141,2,4,0,0,1,0,0,0
155.52,73.72,2.1096039066739016,3,9,1,0,1,0,1,1
22.14,34.53,0.6411815812337098,0,3,0,0,1,0,0,0
274.36,185.51,1.4789499218370978,3,4,0,1,0,0,1,0
177.62,126.67,1.4022262572037578,0,4,0,1,0,0,0,0
73.31,58.25,1.2585407725321889,2,4,1,0,0,0,1,0
208.8,146.33,1.4269117747556892,1,1,0,1,0,0,0,0
31.25,29.19,1.0705721137375812,0,3,0,1,0,0,0,0
764.73,83.11,9.201419805077608,18,43,1,0,1,1,2,1
73.51,59.29,1.2398380839939283,0,4,0,1,0,0,0,0
199.56,209.61,0.9520538142264204,0,2,1,0,0,0,0,0
100.31,101.85,0.9848797250859107,1,6,0,1,0,0,0,0
127.22,220.75,0.5763080407701019,0,2,0,1,0,0,0,0
130.86,103.42,1.2653258557339007,2,4,0,1,0,0,1,0
352.28,83.22,4.233117039173275,10,28,1,0,1,1,2,1
263.34,75.61,3.4828726358947226,9,33,1,0,1,1,5,1
225.03,122.25,1.8407361963190185,5,12,0,1,1,0,1,1
31.13,36.22,0.8594699061292104,0,4,0,0,1,0,0,0
73.99,125.83,0.5880155765715648,1,5,0,1,0,0,0,0
348.78,274.51,1.2705548067465666,0,1,0,1,0,0,0,0
76.59,110.86,0.6908713692946058,1,3,0,0,1,0,0,0
131.7,116.44,1.1310546204053589,0,10,0,1,0,0,1,0
430.2,53.17,8.091028775625352,15,42,1,0,1,1,5,1
106.58,68.37,1.5588708497879185,2,6,0,1,0,0,0,0
34.88,48.04,0.7260616153205662,3,6,0,1,0,0,0,0
75.19,100.69,0.7467474426457443,0,0,0,1,0,0,0,0
120.64,51.74,2.3316582914572863,3,10,0,0,0,0,2,0
90.04,68.48,1.3148364485981308,1,3,0,1,0,0,0,0
59.69,63.29,0.9431189761415705,0,1,0,1,0,0,0,0
53.44,65.76,0.8126520681265206,0,4,0,1,0,0,1,0
1241.63,460.62,2.695562502713734,2,8,1,0,0,0,2,1
106.29,136.45,0.7789666544521804,1,4,0,1,0,0,0,0
52.78,76.3,0.6917431192660551,1,3,0,0,1,0,0,0
215.27,165.79,1.2984498461909646,1,2,0,1,0,0,0,0
75.57,57.44,1.3156337047353759,2,4,0,1,0,0,0,0
81.98,47.97,1.708984782155514,6,15,1,0,0,0,0,0
58.26,42.7,1.3644028103044494,0,2,0,0,1,0,0,0
75.98,15.7,4.839490445859873,13,26,1,0,1,1,3,1
139.43,127.55,1.0931399451195611,3,5,0,1,0,0,0,0
33.52,27.27,1.2291895856252293,0,1,0,1,0,0,0,0
67.09,129.55,0.5178695484368969,0,3,0,1,0,0,0,0
11.2,17.04,0.6572769953051643,1,4,0,1,0,0,0,0
140.13,172.98,0.8100936524453695,3,8,0,1,0,0,0,0
70.14,57.28,1.2245111731843574,2,9,0,0,0,0,2,0
44.69,56.19,0.7953372486207511,0,5,0,1,0,0,0,0
176.89,92.73,1.9075811495740318,4,7,0,1,0,0,0,1
28.48,54.33,0.5242039388919566,0,1,0,1,0,0,0,0
69.99,70.55,0.9920623671155209,2,3,0,1,0,0,0,0
49.78,46.98,1.0595998297147724,0,3,0,1,0,0,0,0
130.14,64.61,2.0142392818449153,4,8,0,1,0,0,0,0
17.24,23.51,0.7333049766056996,0,4,0,1,0,0,0,0
38.42,42.56,0.9027255639097744,1,6,0,1,0,0,0,0
71.41,57.99,1.2314192102086565,0,1,0,1,0,0,0,0
48.05,86.77,0.5537628212515846,2,5,0,1,0,0,0,0
113.52,78.09,1.453707260852862,0,2,0,1,0,0,0,0
109.93,97.2,1.1309670781893004,2,4,0,1,0,0,0,0
114.6,57.96,1.9772256728778466,6,13,0,1,0,0,1,0
40.09,38.51,1.041028304336536,2,5,0,1,0,0,0,0
114.05,60.58,1.8826345328491252,6,11,0,0,0,0,2,0
176.62,120.76,1.462570387545545,1,2,0,1,0,0,0,0
161.04,156.93,1.026190021028484,1,2,0,1,0,0,1,0
43.99,77.43,0.5681260493348831,0,4,0,1,0,0,0,0
95.78,129.58,0.7391572773576168,1,3,0,1,0,0,0,0
77.26,110.41,0.6997554569332489,1,1,0,1,0,1,0,0
54.13,29.74,1.8201075991930062,3,5,1,0,0,0,2,1
330.56,175.69,1.8814958164949627,0,3,1,0,0,0,1,0
70.41,63.3,1.1123222748815167,0,2,0,1,0,0,0,0
84.66,39.03,2.169100691775557,0,5,0,0,1,0,2,0
47.52,81.59,0.5824243167054787,1,4,1,0,0,0,0,0
33.72,50.98,0.6614358571989015,1,2,0,1,0,0,0,0
80.3,93.48,0.8590072742832691,1,2,0,1,0,0,0,0
44.9,63.17,0.7107804337501978,1,4,0,1,0,0,0,0
72.12,65.99,1.0928928625549328,0,2,0,1,0,0,0,0
182.81,23.37,7.82242190842961,16,37,1,0,1,1,7,1
83.66,56.02,1.4933952159942876,3,11,0,1,1,0,1,0
77.78,60.71,1.2811727886674353,1,3,0,1,0,0,0,0
56.25,84.0,0.6696428571428571,0,3,0,1,0,0,0,0
162.73,140.64,1.1570676905574517,0,3,0,1,0,0,0,0
47.94,27.39,1.750273822562979,3,11,0,1,0,0,1,0
42.56,36.71,1.1593571233996187,0,2,0,1,0,0,0,0
90.09,17.57,5.127490039840637,15,32,1,0,1,1,5,1
50.39,74.82,0.6734830259288961,1,4,1,0,1,0,0,0
961.68,88.92,10.815114709851551,14,25,1,0,1,1,4,1
570.23,88.39,6.451295395406721,14,30,1,0,1,0,2,1
35.27,44.63,0.7902755993726194,0,3,0,1,0,0,0,0
114.96,119.25,0.9640251572327043,0,1,0,1,0,0,1,0
23.67,38.65,0.6124191461837,0,3,0,1,0,0,0,0
38.02,31.19,1.218980442449503,0,3,0,0,1,0,0,0
225.56,233.05,0.9678609740399056,0,2,0,1,0,0,0,0
306.49,223.53,1.371135865431933,1,4,0,1,0,0,0,0
65.12,28.71,2.268199233716475,2,6,0,1,0,0,1,0
71.31,56.75,1.2565638766519824,0,2,0,1,0,0,0,0
140.53,125.09,1.1234311295866977,0,4,0,1,0,0,0,0
484.83,171.0,2.8352631578947367,4,12,0,1,0,0,1,1
47.45,48.24,0.9836235489220564,1,6,0,1,0,0,0,0
104.93,127.08,0.8257003462385899,0,3,0,1,0,0,0,0
115.89,113.43,1.0216873842898704,3,11,0,0,1,0,1,0
115.24,174.2,0.6615384615384615,0,5,0,0,0,0,1,0
99.72,84.48,1.1803977272727273,2,7,0,1,0,0,0,0
120.05,145.52,0.8249725123694337,1,1,0,1,0,0,0,0
97.05,94.32,1.0289440203562341,0,6,0,0,0,0,0,0
214.2,256.89,0.8338199229242088,1,2,0,1,0,0,0,0
87.83,99.16,0.8857402178297701,0,3,0,1,0,0,0,0
63.35,46.24,1.3700259515570934,0,0,0,0,1,0,1,0
30.32,57.86,0.5240235050120982,1,3,0,1,0,0,0,0
48.99,59.74,0.8200535654502846,1,3,0,0,1,0,0,0
838.7,122.61,6.840388222820325,12,27,1,0,1,1,2,1
73.55,96.55,0.7617814603832211,0,4,0,1,0,0,0,0
47.97,66.23,0.7242941265287633,1,2,0,0,1,0,0,0
13.12,18.84,0.6963906581740976,1,4,0,1,0,0,0,0
48.34,48.45,0.9977296181630547,2,8,0,1,0,0,0,0
36.6,40.67,0.8999262355544627,1,1,0,0,0,0,0,0
224.46,34.75,6.459280575539569,12,32,1,0,1,1,1,1
147.1,68.63,2.14337753169168,5,11,0,1,0,0,3,1
375.39,62.32,6.023587933247753,11,30,1,0,1,1,6,1
51.2,37.01,1.3834098892191302,2,4,0,1,0,0,1,0
156.13,183.61,0.8503349490768476,0,3,0,1,0,0,0,0
309.72,59.72,5.186202277294039,8,30,1,0,1,1,4,1
181.63,134.0,1.3554477611940299,1,4,0,1,0,0,1,0
140.55,144.96,0.9695778145695364,0,1,0,1,0,0,0,0
44.6,66.5,0.6706766917293233,2,4,0,1,0,0,1,0
158.37,65.01,2.4360867558837103,2,10,0,1,0,0,1,1
49.79,76.9,0.6474642392717814,0,1,0,1,0,0,0,0
187.82,84.81,2.2145973352199033,4,12,0,0,0,0,1,1
44.82,73.89,0.6065773447015834,0,2,0,0,0,0,0,0
69.74,69.71,1.000430354325061,2,2,0,1,0,0,0,0
98.73,95.2,1.0370798319327732,0,3,0,1,0,0,0,0
1228.07,122.12,10.056256141500162,12,22,1,0,1,1,7,1
89.94,109.26,0.8231740801757276,0,2,0,1,0,0,0,0
158.57,138.55,1.1444965716347888,3,7,1,0,0,0,0,0
70.31,60.45,1.1631100082712986,5,9,0,1,0,0,1,1
113.04,112.03,1.0090154422922433,1,5,0,1,0,0,0,0
27.71,34.45,0.8043541364296081,0,2,0,1,0,0,0,0
67.13,57.32,1.1711444521981855,2,3,0,0,0,0,1,0
417.09,138.79,3.00518769363787,4,9,0,1,0,0,0,0
160.37,116.46,1.3770393268074876,0,1,0,1,0,0,0,0
41.44,72.48,0.5717439293598233,1,4,0,1,0,0,0,0
246.36,114.92,2.1437521754263837,3,9,1,0,0,0,1,0
160.89,110.89,1.4508972855983406,0,3,0,0,1,0,1,0
283.96,240.32,1.1815912117177096,0,2,0,1,0,0,0,0
71.13,64.6,1.1010835913312693,1,4,0,1,0,0,0,0
101.48,88.34,1.1487434910572787,2,5,0,0,1,0,2,1
88.16,44.2,1.9945701357466061,6,13,1,0,0,0,0,0
85.18,66.39,1.283024551890345,0,3,0,1,0,0,0,0
54.89,83.2,0.6597355769230769,0,3,0,1,0,0,0,0
113.95,98.1,1.1615698267074415,0,3,0,1,0,0,0,0
84.67,76.97,1.100038976224503,0,4,1,0,0,0,0,0
49.5,41.68,1.187619961612284,3,8,0,1,0,0,0,0
214.35,55.35,3.8726287262872625,10,18,1,0,1,1,8,1
78.51,73.75,1.064542372881356,2,3,0,1,0,0,0,0
85.11,101.07,0.8420896408429802,0,6,0,1,0,0,0,0
114.65,96.95,1.182568334192883,0,5,0,1,0,0,0,0
106.81,74.7,1.4298527443105755,2,2,0,1,0,0,0,0
643.69,66.03,9.748447675299108,9,32,1,0,1,1,6,1
109.47,177.53,0.6166281755196305,2,3,0,1,0,0,0,0
58.12,79.18,0.7340237433695377,1,3,0,0,1,0,0,0
54.12,81.55,0.66364193746168,0,3,0,1,0,0,0,0
179.97,83.84,2.1465887404580153,3,13,0,1,0,0,1,0
148.0,131.07,1.1291676203555352,1,4,0,1,0,0,0,0
116.51,102.98,1.1313847348999806,0,0,0,1,0,0,0,0
321.95,121.17,2.6570108112569115,1,4,1,0,0,0,0,1
65.65,77.85,0.8432883750802828,1,5,0,1,0,0,0,0
37.22,60.14,0.6188892583970734,0,4,0,1,0,0,0,0
24.58,35.6,0.6904494382022471,0,5,0,1,0,0,0,0
122.83,108.8,1.128952205882353,0,5,0,1,0,0,0,0
46.58,38.25,1.2177777777777776,1,4,0,0,1,0,0,0
103.65,86.44,1.19909763998149,0,1,0,1,0,0,0,0
18.13,35.82,0.5061418202121719,2,4,0,1,0,0,0,0
63.5,55.37,1.1468304135813618,3,6,0,1,0,0,0,0
89.38,135.93,0.6575443242845581,1,4,0,1,0,0,0,0
78.37,80.43,0.9743876662936715,0,3,0,1,0,0,0,0
79.29,92.31,0.858953526161846,1,6,0,1,0,0,0,0
123.08,117.69,1.0457982836264763,1,4,0,1,0,0,0,0
58.66,66.92,0.8765690376569036,0,2,0,1,1,0,0,0
165.44,44.97,3.6788970424727596,7,22,1,0,1,1,4,1
23.31,37.58,0.6202767429483768,0,3,0,0,0,0,0,0
26.23,26.03,1.0076834421820975,0,2,0,1,0,0,0,0
74.93,50.74,1.4767441860465118,4,10,0,1,0,0,0,1
25.36,42.9,0.5911421911421911,0,3,0,0,0,0,0,0
88.0,98.54,0.8930383600568297,1,5,0,1,0,0,0,0
72.52,67.92,1.0677267373380446,0,5,0,0,0,0,0,0
84.28,68.9,1.2232220609579099,2,7,1,0,0,0,1,1
296.75,56.79,5.225391794329988,10,34,1,0,1,1,3,1
29.44,24.02,1.225645295587011,1,3,1,0,0,0,0,0
253.56,84.49,3.001065214818322,1,4,0,1,1,0,1,0
113.07,77.21,1.464447610413159,0,2,0,0,0,0,0,0
207.29,87.44,2.370654162854529,4,9,0,1,0,0,0,0
125.54,117.32,1.0700647800886465,0,2,0,1,0,0,0,0
69.13,67.98,1.016916740217711,0,3,0,1,0,0,1,0
43.88,61.34,0.7153570264101728,2,8,0,1,0,0,0,0
104.52,57.42,1.8202716823406477,6,11,1,0,1,0,1,1
105.8,37.08,2.853290183387271,5,11,0,1,1,0,1,1
48.13,79.88,0.6025287931897847,0,2,0,1,0,0,0,0
68.73,47.89,1.4351639173105033,0,6,0,1,0,0,0,0
59.34,63.09,0.9405611031859249,3,5,0,1,0,0,0,0
53.82,84.8,0.6346698113207547,0,2,0,1,0,0,0,0
71.84,68.03,1.0560047038071438,1,2,0,1,0,0,0,0
234.01,82.39,2.8402718776550553,7,11,0,0,1,0,3,0
177.25,37.56,4.719116080937167,14,34,1,0,1,1,8,1
157.5,154.01,1.022660866177521,1,2,0,1,0,0,0,0
113.56,103.59,1.0962448112752197,3,6,0,1,0,0,0,0
138.08,98.61,1.4002636649427038,3,4,0,1,0,0,0,0
135.93,187.57,0.7246894492722717,2,3,0,1,0,0,0,0
97.05,136.79,0.7094816872578406,0,2,0,1,0,0,0,0
77.02,60.88,1.2651116951379762,2,6,0,1,0,0,0,0
81.19,55.34,1.4671123960968557,0,3,0,1,0,0,1,0
611.88,192.79,3.1738160692982,10,31,1,0,1,1,6,1
92.35,93.77,0.9848565639330276,2,2,0,1,0,0,0,0
105.06,86.38,1.2162537624450105,0,3,0,1,0,0,0,0
91.7,130.36,0.7034366370052163,2,6,0,1,0,0,1,0
125.23,140.93,0.8885971759029305,0,1,0,1,0,0,0,0
658.76,111.74,5.8954716305709685,7,23,1,0,1,0,3,1
67.85,46.04,1.4737185056472633,1,4,0,1,0,0,0,0
